city,date,temp_c
Dharmapuri,16-06-2021,26.1
Dharmapuri,17-06-2021,26.1
Dharmapuri,18-06-2021,25.9
Dharmapuri,19-06-2021,25.7
Dharmapuri,20-06-2021,26.2
Dharmapuri,21-06-2021,26.9
Dharmapuri,22-06-2021,27.2
Dharmapuri,23-06-2021,26.5
Dharmapuri,24-06-2021,26.4
Dharmapuri,25-06-2021,26.6
Dharmapuri,26-06-2021,26.2
Dharmapuri,27-06-2021,25.6
Dharmapuri,28-06-2021,25.5
Dharmapuri,29-06-2021,27.1
Dharmapuri,30-06-2021,27.6
Dharmapuri,01-07-2021,26.2
Dharmapuri,02-07-2021,26.1
Dharmapuri,03-07-2021,25.6
Dharmapuri,04-07-2021,24.9
Dharmapuri,05-07-2021,26.6
Dharmapuri,06-07-2021,27
Dharmapuri,07-07-2021,24.3
Dharmapuri,08-07-2021,25.8
Dharmapuri,09-07-2021,25.6
Dharmapuri,10-07-2021,24.3
Dharmapuri,11-07-2021,24.2
Dharmapuri,12-07-2021,23.1
Dharmapuri,13-07-2021,24.5
Dharmapuri,14-07-2021,24.9
Dharmapuri,15-07-2021,25
Dharmapuri,16-07-2021,25.3
Dharmapuri,17-07-2021,25.1
Dharmapuri,18-07-2021,24.6
Dharmapuri,19-07-2021,25
Dharmapuri,20-07-2021,25.3
Dharmapuri,21-07-2021,25
Dharmapuri,22-07-2021,24.8
Dharmapuri,23-07-2021,25.3
Dharmapuri,24-07-2021,25.8
Dharmapuri,25-07-2021,25.1
Dharmapuri,26-07-2021,25.2
Dharmapuri,27-07-2021,24.1
Dharmapuri,28-07-2021,24.6
Dharmapuri,29-07-2021,25.5
Dharmapuri,30-07-2021,25.2
Dharmapuri,31-07-2021,25.8
Dharmapuri,01-08-2021,25.4
Dharmapuri,02-08-2021,25.5
Dharmapuri,03-08-2021,25.8
Dharmapuri,04-08-2021,26
Dharmapuri,05-08-2021,26.2
Dharmapuri,06-08-2021,26.2
Dharmapuri,07-08-2021,25.9
Dharmapuri,08-08-2021,26.5
Dharmapuri,09-08-2021,26.1
Dharmapuri,10-08-2021,25
Dharmapuri,11-08-2021,25.1
Dharmapuri,12-08-2021,24.9
Dharmapuri,13-08-2021,25.5
Dharmapuri,14-08-2021,25.1
Dharmapuri,15-08-2021,24.2
Dharmapuri,16-08-2021,25
Dharmapuri,17-08-2021,24.7
Dharmapuri,18-08-2021,24.2
Dharmapuri,19-08-2021,24.2
Dharmapuri,20-08-2021,23
Dharmapuri,21-08-2021,24.2
Dharmapuri,22-08-2021,23.8
Dharmapuri,23-08-2021,24.3
Dharmapuri,24-08-2021,25.9
Dharmapuri,25-08-2021,25.4
Dharmapuri,26-08-2021,25.6
Dharmapuri,27-08-2021,24.6
Dharmapuri,28-08-2021,24.4
Dharmapuri,29-08-2021,23.2
Dharmapuri,30-08-2021,23.8
Dharmapuri,31-08-2021,23.8
Dharmapuri,01-09-2021,25.5
Dharmapuri,02-09-2021,24.5
Dharmapuri,03-09-2021,24.4
Dharmapuri,04-09-2021,22.8
Dharmapuri,05-09-2021,24.2
Dharmapuri,06-09-2021,23.8
Dharmapuri,07-09-2021,23.9
Dharmapuri,08-09-2021,24.5
Dharmapuri,09-09-2021,24.3
Dharmapuri,10-09-2021,25.1
Dharmapuri,11-09-2021,24.9
Dharmapuri,12-09-2021,25.1
Dharmapuri,13-09-2021,25.2
Dharmapuri,14-09-2021,25.4
Dharmapuri,15-09-2021,25.7
Dharmapuri,16-09-2021,25.5
Dharmapuri,17-09-2021,26.2
Dharmapuri,18-09-2021,26
Dharmapuri,19-09-2021,24.8
Dharmapuri,20-09-2021,25.7
Dharmapuri,21-09-2021,25.5
Dharmapuri,22-09-2021,25.6
Dharmapuri,23-09-2021,25.4
Dharmapuri,24-09-2021,25.7
Dharmapuri,25-09-2021,25.4
Dharmapuri,26-09-2021,24.8
Dharmapuri,27-09-2021,23.9
Dharmapuri,28-09-2021,23.4
Dharmapuri,29-09-2021,24.1
Dharmapuri,30-09-2021,24.3
Dharmapuri,01-10-2021,24.9
Dharmapuri,02-10-2021,24.6
Dharmapuri,03-10-2021,25.1
Dharmapuri,04-10-2021,25
Dharmapuri,05-10-2021,24.3
Dharmapuri,06-10-2021,24.2
Dharmapuri,07-10-2021,25.2
Dharmapuri,08-10-2021,25.3
Dharmapuri,09-10-2021,24.3
Dharmapuri,10-10-2021,25
Dharmapuri,11-10-2021,25.1
Dharmapuri,12-10-2021,24
Dharmapuri,13-10-2021,24.6
Dharmapuri,14-10-2021,26
Dharmapuri,15-10-2021,25
Dharmapuri,16-10-2021,25.6
Dharmapuri,17-10-2021,24.7
Dharmapuri,18-10-2021,25.1
Dharmapuri,19-10-2021,23.6
Dharmapuri,20-10-2021,25.2
Dharmapuri,21-10-2021,24.4
Dharmapuri,22-10-2021,24.4
Dharmapuri,23-10-2021,24.9
Dharmapuri,24-10-2021,23.2
Dharmapuri,25-10-2021,23.1
Dharmapuri,26-10-2021,23.9
Dharmapuri,27-10-2021,24
Dharmapuri,28-10-2021,24
Dharmapuri,29-10-2021,23.3
Dharmapuri,30-10-2021,23.3
Dharmapuri,31-10-2021,23.4
Dharmapuri,01-11-2021,23.2
Dharmapuri,02-11-2021,23.2
Dharmapuri,03-11-2021,23
Dharmapuri,04-11-2021,23
Dharmapuri,05-11-2021,23.8
Dharmapuri,06-11-2021,23.6
Dharmapuri,07-11-2021,22.7
Dharmapuri,08-11-2021,22.6
Dharmapuri,09-11-2021,22.1
Dharmapuri,10-11-2021,21.2
Dharmapuri,11-11-2021,21.5
Dharmapuri,12-11-2021,22.9
Dharmapuri,13-11-2021,23.6
Dharmapuri,14-11-2021,24.2
Dharmapuri,15-11-2021,23.7
Dharmapuri,16-11-2021,24.3
Dharmapuri,17-11-2021,24.1
Dharmapuri,18-11-2021,22.7
Dharmapuri,19-11-2021,23
Dharmapuri,20-11-2021,24.4
Dharmapuri,21-11-2021,24.6
Dharmapuri,22-11-2021,23.7
Dharmapuri,23-11-2021,23.6
Dharmapuri,24-11-2021,22.9
Dharmapuri,25-11-2021,22.5
Dharmapuri,26-11-2021,22.4
Dharmapuri,27-11-2021,22.6
Dharmapuri,28-11-2021,22.1
Dharmapuri,29-11-2021,21.8
Dharmapuri,30-11-2021,22.3
Dharmapuri,01-12-2021,23.3
Dharmapuri,02-12-2021,23.2
Dharmapuri,03-12-2021,23.2
Dharmapuri,04-12-2021,24.2
Dharmapuri,05-12-2021,24.2
Dharmapuri,06-12-2021,24.2
Dharmapuri,07-12-2021,23.6
Dharmapuri,08-12-2021,22.8
Dharmapuri,09-12-2021,23
Dharmapuri,10-12-2021,22
Dharmapuri,11-12-2021,22.6
Dharmapuri,12-12-2021,22.3
Dharmapuri,13-12-2021,22.4
Dharmapuri,14-12-2021,21.7
Dharmapuri,15-12-2021,21.3
Dharmapuri,16-12-2021,21.2
Dharmapuri,17-12-2021,20.5
Dharmapuri,18-12-2021,19.9
Dharmapuri,19-12-2021,18.8
Dharmapuri,20-12-2021,18.8
Dharmapuri,21-12-2021,19.5
Dharmapuri,22-12-2021,19.4
Dharmapuri,23-12-2021,19
Dharmapuri,24-12-2021,19
Dharmapuri,25-12-2021,19.4
Dharmapuri,26-12-2021,19.8
Dharmapuri,27-12-2021,20.1
Dharmapuri,28-12-2021,19.9
Dharmapuri,29-12-2021,19.8
Dharmapuri,30-12-2021,20.7
Dharmapuri,31-12-2021,22.3
Dindigul,01-01-2010,23.8
Dindigul,02-01-2010,23.2
Dindigul,03-01-2010,22.6
Dindigul,04-01-2010,22.5
Dindigul,05-01-2010,22.3
Dindigul,06-01-2010,22.5
Dindigul,07-01-2010,23.4
Dindigul,08-01-2010,23.3
Dindigul,09-01-2010,24.3
Dindigul,10-01-2010,24.7
Dindigul,11-01-2010,25.4
Dindigul,12-01-2010,26
Dindigul,13-01-2010,26
Dindigul,14-01-2010,25.8
Dindigul,15-01-2010,24.5
Dindigul,16-01-2010,24
Dindigul,17-01-2010,24
Dindigul,18-01-2010,24.3
Dindigul,19-01-2010,24.9
Dindigul,20-01-2010,24.6
Dindigul,21-01-2010,23.4
Dindigul,22-01-2010,22.4
Dindigul,23-01-2010,22.4
Dindigul,24-01-2010,23
Dindigul,25-01-2010,24.1
Dindigul,26-01-2010,24.7
Dindigul,27-01-2010,25.3
Dindigul,28-01-2010,25.2
Dindigul,29-01-2010,24.6
Dindigul,30-01-2010,24.4
Dindigul,31-01-2010,24.4
Dindigul,01-02-2010,23.3
Dindigul,02-02-2010,23.8
Dindigul,03-02-2010,23.7
Dindigul,04-02-2010,23.8
Dindigul,05-02-2010,23.6
Dindigul,06-02-2010,23.2
Dindigul,07-02-2010,24
Dindigul,08-02-2010,24.2
Dindigul,09-02-2010,24.4
Dindigul,10-02-2010,25.2
Dindigul,11-02-2010,26.2
Dindigul,12-02-2010,26.8
Dindigul,13-02-2010,27.1
Dindigul,14-02-2010,26.7
Dindigul,15-02-2010,24.7
Dindigul,16-02-2010,26
Dindigul,17-02-2010,26.9
Dindigul,18-02-2010,26.3
Dindigul,19-02-2010,26.3
Dindigul,20-02-2010,26.9
Dindigul,21-02-2010,27.8
Dindigul,22-02-2010,28.2
Dindigul,23-02-2010,28.5
Dindigul,24-02-2010,29.1
Dindigul,25-02-2010,29.1
Dindigul,26-02-2010,29.4
Dindigul,27-02-2010,29.4
Dindigul,28-02-2010,28.8
Dindigul,01-03-2010,27.9
Dindigul,02-03-2010,27.6
Dindigul,03-03-2010,27.7
Dindigul,04-03-2010,29
Dindigul,05-03-2010,29.9
Dindigul,06-03-2010,30.7
Dindigul,07-03-2010,31.6
Dindigul,08-03-2010,30.5
Dindigul,09-03-2010,29.6
Dindigul,10-03-2010,29.5
Dindigul,11-03-2010,29.5
Dindigul,12-03-2010,29.3
Dindigul,13-03-2010,29.4
Dindigul,14-03-2010,30.6
Dindigul,15-03-2010,31
Dindigul,16-03-2010,29.9
Dindigul,17-03-2010,29.6
Dindigul,18-03-2010,28.7
Dindigul,19-03-2010,29.4
Dindigul,20-03-2010,30.3
Dindigul,21-03-2010,30.4
Dindigul,22-03-2010,30.3
Dindigul,23-03-2010,30.8
Dindigul,24-03-2010,31.2
Dindigul,25-03-2010,31
Dindigul,26-03-2010,31.8
Dindigul,27-03-2010,31.9
Dindigul,28-03-2010,31.4
Dindigul,29-03-2010,32.4
Dindigul,30-03-2010,33.2
Dindigul,31-03-2010,32.7
Dindigul,01-04-2010,33.3
Dindigul,02-04-2010,33.8
Dindigul,03-04-2010,32.2
Dindigul,04-04-2010,31.7
Dindigul,05-04-2010,31.2
Dindigul,06-04-2010,31.6
Dindigul,07-04-2010,31.7
Dindigul,08-04-2010,30.5
Dindigul,09-04-2010,31.3
Dindigul,10-04-2010,31.8
Dindigul,11-04-2010,32.3
Dindigul,12-04-2010,33.5
Dindigul,13-04-2010,34
Dindigul,14-04-2010,33.2
Dindigul,15-04-2010,32.1
Dindigul,16-04-2010,32.2
Dindigul,17-04-2010,32.5
Dindigul,18-04-2010,33.3
Dindigul,19-04-2010,32.7
Dindigul,20-04-2010,32.8
Dindigul,21-04-2010,32.9
Dindigul,22-04-2010,33.6
Dindigul,23-04-2010,33
Dindigul,24-04-2010,32.4
Dindigul,25-04-2010,32.4
Dindigul,26-04-2010,31.2
Dindigul,27-04-2010,30.9
Dindigul,28-04-2010,32.6
Dindigul,29-04-2010,31.4
Dindigul,30-04-2010,29.2
Dindigul,01-05-2010,29.2
Dindigul,02-05-2010,29.4
Dindigul,03-05-2010,28.6
Dindigul,04-05-2010,28.8
Dindigul,05-05-2010,30
Dindigul,06-05-2010,31.7
Dindigul,07-05-2010,31.6
Dindigul,08-05-2010,30.6
Dindigul,09-05-2010,30.2
Dindigul,10-05-2010,31.7
Dindigul,11-05-2010,32.1
Dindigul,12-05-2010,32.3
Dindigul,13-05-2010,32.4
Dindigul,14-05-2010,31.2
Dindigul,15-05-2010,30.8
Dindigul,16-05-2010,31.5
Dindigul,17-05-2010,31.1
Dindigul,18-05-2010,29.3
Dindigul,19-05-2010,27.8
Dindigul,20-05-2010,30
Dindigul,21-05-2010,30.2
Dindigul,22-05-2010,30.1
Dindigul,23-05-2010,30.4
Dindigul,24-05-2010,30.2
Dindigul,25-05-2010,30.1
Dindigul,26-05-2010,31.1
Dindigul,27-05-2010,31.7
Dindigul,28-05-2010,30.3
Dindigul,29-05-2010,30.1
Dindigul,30-05-2010,30.3
Dindigul,31-05-2010,29
Dindigul,01-06-2010,30.1
Dindigul,02-06-2010,32.1
Dindigul,03-06-2010,31.2
Dindigul,04-06-2010,30
Dindigul,05-06-2010,28
Dindigul,06-06-2010,28.7
Dindigul,07-06-2010,27.5
Dindigul,08-06-2010,28.3
Dindigul,09-06-2010,29.1
Dindigul,10-06-2010,27.4
Dindigul,11-06-2010,27
Dindigul,12-06-2010,28.1
Dindigul,13-06-2010,27.3
Dindigul,14-06-2010,28.4
Dindigul,15-06-2010,29.3
Dindigul,16-06-2010,28.1
Dindigul,17-06-2010,28.3
Dindigul,18-06-2010,27.3
Dindigul,19-06-2010,28.6
Dindigul,20-06-2010,28.3
Dindigul,21-06-2010,29.4
Dindigul,22-06-2010,28
Dindigul,23-06-2010,28
Dindigul,24-06-2010,27.4
Dindigul,25-06-2010,27.8
Dindigul,26-06-2010,28.7
Dindigul,27-06-2010,29.3
Dindigul,28-06-2010,28.7
Dindigul,29-06-2010,28.8
Dindigul,30-06-2010,28.8
Dindigul,01-07-2010,26.6
Dindigul,02-07-2010,27.9
Dindigul,03-07-2010,28.1
Dindigul,04-07-2010,27.8
Dindigul,05-07-2010,27.8
Dindigul,06-07-2010,27
Dindigul,07-07-2010,27.2
Dindigul,08-07-2010,26.9
Dindigul,09-07-2010,27
Dindigul,10-07-2010,28.3
Dindigul,11-07-2010,29.5
Dindigul,12-07-2010,29
Dindigul,13-07-2010,27
Dindigul,14-07-2010,27.3
Dindigul,15-07-2010,27.7
Dindigul,16-07-2010,26.7
Dindigul,17-07-2010,26.8
Dindigul,18-07-2010,27.1
Dindigul,19-07-2010,27.1
Dindigul,20-07-2010,27.2
Dindigul,21-07-2010,27.9
Dindigul,22-07-2010,27.3
Dindigul,23-07-2010,28.3
Dindigul,24-07-2010,27.2
Dindigul,25-07-2010,27.2
Dindigul,26-07-2010,28
Dindigul,27-07-2010,27.8
Dindigul,28-07-2010,27.9
Dindigul,29-07-2010,28.1
Dindigul,30-07-2010,28.1
Dindigul,31-07-2010,27.9
Dindigul,01-08-2010,29.3
Dindigul,02-08-2010,29.3
Dindigul,03-08-2010,28.1
Dindigul,04-08-2010,28.5
Dindigul,05-08-2010,28.1
Dindigul,06-08-2010,28.7
Dindigul,07-08-2010,28.9
Dindigul,08-08-2010,29.1
Dindigul,09-08-2010,29.4
Dindigul,10-08-2010,29.3
Dindigul,11-08-2010,29.6
Dindigul,12-08-2010,28.6
Dindigul,13-08-2010,28.4
Dindigul,14-08-2010,27.2
Dindigul,15-08-2010,26.6
Dindigul,16-08-2010,26.7
Dindigul,17-08-2010,28
Dindigul,18-08-2010,27.8
Dindigul,19-08-2010,28.1
Dindigul,20-08-2010,26.2
Dindigul,21-08-2010,25.4
Dindigul,22-08-2010,26
Dindigul,23-08-2010,27.2
Dindigul,24-08-2010,26.7
Dindigul,25-08-2010,26.9
Dindigul,26-08-2010,27.8
Dindigul,27-08-2010,28
Dindigul,28-08-2010,27.8
Dindigul,29-08-2010,27.4
Dindigul,30-08-2010,26.1
Dindigul,31-08-2010,26.5
Dindigul,01-09-2010,26.5
Dindigul,02-09-2010,28.1
Dindigul,03-09-2010,28.5
Dindigul,04-09-2010,28.2
Dindigul,05-09-2010,28.6
Dindigul,06-09-2010,27.9
Dindigul,07-09-2010,28
Dindigul,08-09-2010,27.5
Dindigul,09-09-2010,27.7
Dindigul,10-09-2010,27
Dindigul,11-09-2010,27.7
Dindigul,12-09-2010,27.8
Dindigul,13-09-2010,26.4
Dindigul,14-09-2010,27.6
Dindigul,15-09-2010,27.5
Dindigul,16-09-2010,27
Dindigul,17-09-2010,28.6
Dindigul,18-09-2010,27.1
Dindigul,19-09-2010,28.3
Dindigul,20-09-2010,27.8
Dindigul,21-09-2010,27.5
Dindigul,22-09-2010,26.3
Dindigul,23-09-2010,26.6
Dindigul,24-09-2010,27.4
Dindigul,25-09-2010,27.4
Dindigul,26-09-2010,26.7
Dindigul,27-09-2010,26.6
Dindigul,28-09-2010,26.2
Dindigul,29-09-2010,25.8
Dindigul,30-09-2010,26.4
Dindigul,01-10-2010,27
Dindigul,02-10-2010,26.7
Dindigul,03-10-2010,26
Dindigul,04-10-2010,27.1
Dindigul,05-10-2010,26.4
Dindigul,06-10-2010,26.7
Dindigul,07-10-2010,27.1
Dindigul,08-10-2010,26.6
Dindigul,09-10-2010,27.2
Dindigul,10-10-2010,27.5
Dindigul,11-10-2010,27.2
Dindigul,12-10-2010,27.4
Dindigul,13-10-2010,27.6
Dindigul,14-10-2010,26.7
Dindigul,15-10-2010,27.2
Dindigul,16-10-2010,27.3
Dindigul,17-10-2010,27.2
Dindigul,18-10-2010,27.8
Dindigul,19-10-2010,27.5
Dindigul,20-10-2010,26.1
Dindigul,21-10-2010,27.3
Dindigul,22-10-2010,26.7
Dindigul,23-10-2010,27.5
Dindigul,24-10-2010,28.1
Dindigul,25-10-2010,28.5
Dindigul,26-10-2010,27.5
Dindigul,27-10-2010,26.6
Dindigul,28-10-2010,25.6
Dindigul,29-10-2010,25.4
Dindigul,30-10-2010,25.2
Dindigul,31-10-2010,25.2
Dindigul,01-11-2010,25.3
Dindigul,02-11-2010,25.8
Dindigul,03-11-2010,26.1
Dindigul,04-11-2010,25.5
Dindigul,05-11-2010,25.7
Dindigul,06-11-2010,24.2
Dindigul,07-11-2010,23.8
Dindigul,08-11-2010,25.4
Dindigul,09-11-2010,25.9
Dindigul,10-11-2010,25.6
Dindigul,11-11-2010,24.9
Dindigul,12-11-2010,25.2
Dindigul,13-11-2010,25.5
Dindigul,14-11-2010,25.1
Dindigul,15-11-2010,25
Dindigul,16-11-2010,24.7
Dindigul,17-11-2010,24.6
Dindigul,18-11-2010,24.5
Dindigul,19-11-2010,24.2
Dindigul,20-11-2010,24.2
Dindigul,21-11-2010,24.1
Dindigul,22-11-2010,23.7
Dindigul,23-11-2010,24.3
Dindigul,24-11-2010,24
Dindigul,25-11-2010,23.5
Dindigul,26-11-2010,23
Dindigul,27-11-2010,22.3
Dindigul,28-11-2010,23
Dindigul,29-11-2010,23.6
Dindigul,30-11-2010,23.8
Dindigul,01-12-2010,23.8
Dindigul,02-12-2010,24.3
Dindigul,03-12-2010,23.5
Dindigul,04-12-2010,22.3
Dindigul,05-12-2010,21.7
Dindigul,06-12-2010,22.8
Dindigul,07-12-2010,24.5
Dindigul,08-12-2010,24.4
Dindigul,09-12-2010,24.4
Dindigul,10-12-2010,24.4
Dindigul,11-12-2010,24.3
Dindigul,12-12-2010,24.1
Dindigul,13-12-2010,23.6
Dindigul,14-12-2010,24.1
Dindigul,15-12-2010,23.1
Dindigul,16-12-2010,24.1
Dindigul,17-12-2010,24.1
Dindigul,18-12-2010,23.5
Dindigul,19-12-2010,21.7
Dindigul,20-12-2010,23.7
Dindigul,21-12-2010,22.8
Dindigul,22-12-2010,20.5
Dindigul,23-12-2010,20.4
Dindigul,24-12-2010,20.6
Dindigul,25-12-2010,21.6
Dindigul,26-12-2010,21.8
Dindigul,27-12-2010,21.3
Dindigul,28-12-2010,20.8
Dindigul,29-12-2010,21.6
Dindigul,30-12-2010,22.8
Dindigul,31-12-2010,22.9
Dindigul,01-01-2011,23.4
Dindigul,02-01-2011,23.9
Dindigul,03-01-2011,23.2
Dindigul,04-01-2011,22
Dindigul,05-01-2011,22.2
Dindigul,06-01-2011,22.7
Dindigul,07-01-2011,22.9
Dindigul,08-01-2011,23.9
Dindigul,09-01-2011,23.9
Dindigul,10-01-2011,23
Dindigul,11-01-2011,21.9
Dindigul,12-01-2011,20.3
Dindigul,13-01-2011,20.3
Dindigul,14-01-2011,20.9
Dindigul,15-01-2011,22
Dindigul,16-01-2011,22.9
Dindigul,17-01-2011,23.1
Dindigul,18-01-2011,22
Dindigul,19-01-2011,20.5
Dindigul,20-01-2011,20.9
Dindigul,21-01-2011,21.4
Dindigul,22-01-2011,21.5
Dindigul,23-01-2011,21.6
Dindigul,24-01-2011,21.4
Dindigul,25-01-2011,21.5
Dindigul,26-01-2011,22.3
Dindigul,27-01-2011,22.5
Dindigul,28-01-2011,22.6
Dindigul,29-01-2011,23.4
Dindigul,30-01-2011,23.2
Dindigul,31-01-2011,22.9
Dindigul,01-02-2011,22.8
Dindigul,02-02-2011,22.1
Dindigul,03-02-2011,22.8
Dindigul,04-02-2011,23.3
Dindigul,05-02-2011,22.7
Dindigul,06-02-2011,22.7
Dindigul,07-02-2011,23.7
Dindigul,08-02-2011,23.3
Dindigul,09-02-2011,23.3
Dindigul,10-02-2011,22.8
Dindigul,11-02-2011,22.3
Dindigul,12-02-2011,22.8
Dindigul,13-02-2011,22.3
Dindigul,14-02-2011,22.7
Dindigul,15-02-2011,24.4
Dindigul,16-02-2011,25.6
Dindigul,17-02-2011,26.2
Dindigul,18-02-2011,26.8
Dindigul,19-02-2011,27.2
Dindigul,20-02-2011,27.3
Dindigul,21-02-2011,27
Dindigul,22-02-2011,26.3
Dindigul,23-02-2011,26
Dindigul,24-02-2011,25.3
Dindigul,25-02-2011,25.8
Dindigul,26-02-2011,25.8
Dindigul,27-02-2011,25.8
Dindigul,28-02-2011,25.6
Dindigul,01-03-2011,25.1
Dindigul,02-03-2011,24.9
Dindigul,03-03-2011,24.8
Dindigul,04-03-2011,25.9
Dindigul,05-03-2011,27
Dindigul,06-03-2011,26.4
Dindigul,07-03-2011,25.8
Dindigul,08-03-2011,26.8
Dindigul,09-03-2011,27.6
Dindigul,10-03-2011,26.9
Dindigul,11-03-2011,26.1
Dindigul,12-03-2011,26.9
Dindigul,13-03-2011,28
Dindigul,14-03-2011,28.1
Dindigul,15-03-2011,27.4
Dindigul,16-03-2011,27.1
Dindigul,17-03-2011,26.6
Dindigul,18-03-2011,26.2
Dindigul,19-03-2011,28.1
Dindigul,20-03-2011,29.4
Dindigul,21-03-2011,30
Dindigul,22-03-2011,30
Dindigul,23-03-2011,29.6
Dindigul,24-03-2011,29.6
Dindigul,25-03-2011,30.1
Dindigul,26-03-2011,29.9
Dindigul,27-03-2011,30.5
Dindigul,28-03-2011,30.9
Dindigul,29-03-2011,31.2
Dindigul,30-03-2011,30.6
Dindigul,31-03-2011,30.6
Dindigul,01-04-2011,31.4
Dindigul,02-04-2011,31.8
Dindigul,03-04-2011,32.1
Dindigul,04-04-2011,32.4
Dindigul,05-04-2011,32.2
Dindigul,06-04-2011,30.6
Dindigul,07-04-2011,29.8
Dindigul,08-04-2011,30.1
Dindigul,09-04-2011,31.1
Dindigul,10-04-2011,30.5
Dindigul,11-04-2011,31.1
Dindigul,12-04-2011,31.1
Dindigul,13-04-2011,31.8
Dindigul,14-04-2011,31.6
Dindigul,15-04-2011,30.8
Dindigul,16-04-2011,30.5
Dindigul,17-04-2011,30.7
Dindigul,18-04-2011,31.2
Dindigul,19-04-2011,30.3
Dindigul,20-04-2011,29.6
Dindigul,21-04-2011,29.1
Dindigul,22-04-2011,27.3
Dindigul,23-04-2011,24.9
Dindigul,24-04-2011,27.6
Dindigul,25-04-2011,26.5
Dindigul,26-04-2011,28.6
Dindigul,27-04-2011,29.4
Dindigul,28-04-2011,29.8
Dindigul,29-04-2011,29.7
Dindigul,30-04-2011,30.3
Dindigul,01-05-2011,30
Dindigul,02-05-2011,30
Dindigul,03-05-2011,29.8
Dindigul,04-05-2011,29
Dindigul,05-05-2011,29
Dindigul,06-05-2011,30.3
Dindigul,07-05-2011,30.7
Dindigul,08-05-2011,30.6
Dindigul,09-05-2011,30.1
Dindigul,10-05-2011,30.9
Dindigul,11-05-2011,31.2
Dindigul,12-05-2011,31.2
Dindigul,13-05-2011,31.6
Dindigul,14-05-2011,31.7
Dindigul,15-05-2011,31.7
Dindigul,16-05-2011,31.7
Dindigul,17-05-2011,32
Dindigul,18-05-2011,31.8
Dindigul,19-05-2011,31.5
Dindigul,20-05-2011,30.3
Dindigul,21-05-2011,29.1
Dindigul,22-05-2011,30.6
Dindigul,23-05-2011,31.3
Dindigul,24-05-2011,30.6
Dindigul,25-05-2011,30.5
Dindigul,26-05-2011,29.9
Dindigul,27-05-2011,29.9
Dindigul,28-05-2011,29.2
Dindigul,29-05-2011,29.2
Dindigul,30-05-2011,30.5
Dindigul,31-05-2011,28.9
Dindigul,01-06-2011,28.1
Dindigul,02-06-2011,27.4
Dindigul,03-06-2011,27.6
Dindigul,04-06-2011,28.5
Dindigul,05-06-2011,28.9
Dindigul,06-06-2011,29.7
Dindigul,07-06-2011,29.3
Dindigul,08-06-2011,29.7
Dindigul,09-06-2011,29
Dindigul,10-06-2011,29.5
Dindigul,11-06-2011,29.4
Dindigul,12-06-2011,29
Dindigul,13-06-2011,28.2
Dindigul,14-06-2011,27.1
Dindigul,15-06-2011,27.3
Dindigul,16-06-2011,27.4
Dindigul,17-06-2011,27.2
Dindigul,18-06-2011,28
Dindigul,19-06-2011,29
Dindigul,20-06-2011,29.7
Dindigul,21-06-2011,28.7
Dindigul,22-06-2011,29.2
Dindigul,23-06-2011,30.3
Dindigul,24-06-2011,30.3
Dindigul,25-06-2011,29.5
Dindigul,26-06-2011,29.4
Dindigul,27-06-2011,29
Dindigul,28-06-2011,28.4
Dindigul,29-06-2011,29.5
Dindigul,30-06-2011,30.8
Dindigul,01-07-2011,29.9
Dindigul,02-07-2011,28.8
Dindigul,03-07-2011,29.4
Dindigul,04-07-2011,29.5
Dindigul,05-07-2011,26.6
Dindigul,06-07-2011,27.2
Dindigul,07-07-2011,28.1
Dindigul,08-07-2011,27.1
Dindigul,09-07-2011,27.3
Dindigul,10-07-2011,28.1
Dindigul,11-07-2011,28.1
Dindigul,12-07-2011,26.9
Dindigul,13-07-2011,27.2
Dindigul,14-07-2011,27.3
Dindigul,15-07-2011,26.8
Dindigul,16-07-2011,28.2
Dindigul,17-07-2011,28.2
Dindigul,18-07-2011,27.8
Dindigul,19-07-2011,28
Dindigul,20-07-2011,27.9
Dindigul,21-07-2011,28.6
Dindigul,22-07-2011,27.6
Dindigul,23-07-2011,27.8
Dindigul,24-07-2011,27.2
Dindigul,25-07-2011,28
Dindigul,26-07-2011,28.7
Dindigul,27-07-2011,27.3
Dindigul,28-07-2011,27
Dindigul,29-07-2011,25.9
Dindigul,30-07-2011,26.5
Dindigul,31-07-2011,28.8
Dindigul,01-08-2011,29
Dindigul,02-08-2011,29.6
Dindigul,03-08-2011,28.3
Dindigul,04-08-2011,28.8
Dindigul,05-08-2011,27.8
Dindigul,06-08-2011,28.3
Dindigul,07-08-2011,28.5
Dindigul,08-08-2011,28.1
Dindigul,09-08-2011,28.2
Dindigul,10-08-2011,29.2
Dindigul,11-08-2011,28.1
Dindigul,12-08-2011,28.4
Dindigul,13-08-2011,28.7
Dindigul,14-08-2011,28.4
Dindigul,15-08-2011,28.1
Dindigul,16-08-2011,27.4
Dindigul,17-08-2011,26.7
Dindigul,18-08-2011,27.5
Dindigul,19-08-2011,27.7
Dindigul,20-08-2011,27.7
Dindigul,21-08-2011,27.5
Dindigul,22-08-2011,28.3
Dindigul,23-08-2011,29.1
Dindigul,24-08-2011,27
Dindigul,25-08-2011,27.3
Dindigul,26-08-2011,27.9
Dindigul,27-08-2011,27.8
Dindigul,28-08-2011,27.9
Dindigul,29-08-2011,27.9
Dindigul,30-08-2011,27.4
Dindigul,31-08-2011,27.7
Dindigul,01-09-2011,27.6
Dindigul,02-09-2011,27.5
