name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,text,co,no2,o3,so2,pm2_5,pm10,us-epa-index,gb-defra-index
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1623740408,15-06-2021 12:30,1623739500,15-06-2021 12:15,30.3,86.5,1,12.3,19.8,256,WSW,1007,30.2,0,0,50,18,31.7,89.1,10,6,8,14.5,23.4,Partly cloudy,253.6999969,4.400000095,20.89999962,1.899999976,2.299999952,3.400000095,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1623740409,15-06-2021 12:30,1623736800,15-06-2021 11:30,30.1,86.2,1,12.1,19.4,226,SW,1006,30.2,0,0,57,12,32.7,90.9,10,6,8,14.5,23.4,Partly cloudy,303.7999878,9.100000381,28.29999924,11.80000019,5,8,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1623740409,15-06-2021 12:30,1623739500,15-06-2021 12:15,35,95,1,13.6,22,260,W,1005,30.2,0,0,44,75,42.7,108.8,6,3,7,15.4,24.8,Partly cloudy,323.7999878,10.5,11.39999962,4.599999905,3.900000095,7.300000191,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1623740410,15-06-2021 12:30,1623736800,15-06-2021 11:30,35,95,1,13.6,22,260,W,1005,30.2,0,0,44,75,40.4,104.7,6,3,8,20.6,33.1,Partly cloudy,223.6000061,2.700000048,26.10000038,1.799999952,1.200000048,2.099999905,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1623740410,15-06-2021 12:30,1623736800,15-06-2021 11:30,35,95,1,13.6,22,260,W,1005,30.2,0,0,44,75,42.4,108.3,6,3,7,7.2,11.5,Partly cloudy,263.7000122,4.800000191,24.70000076,1.100000024,3.299999952,5.099999905,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1623740410,15-06-2021 12:30,1623736800,15-06-2021 11:30,30.6,87.1,1,18.3,29.5,231,SW,1007,30.2,0,0,55,7,33.3,91.9,10,6,8,21.9,35.3,Partly cloudy,230.3000031,5.199999809,25.79999924,1.899999976,2.400000095,3.299999952,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1623740411,15-06-2021 12:30,1623736800,15-06-2021 11:30,28.1,82.6,1,5.8,9.4,215,SW,1007,30.2,0,0,61,33,29.8,85.6,10,6,7,6.7,10.8,Partly cloudy,307.1000061,7.5,17.89999962,3.799999952,4.900000095,7.5,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1623740411,15-06-2021 12:30,1623736800,15-06-2021 11:30,35,95,1,13.6,22,260,W,1005,30.2,0,0,44,75,41.6,106.8,6,3,8,15,24.1,Partly cloudy,270.3999939,5.400000095,20.89999962,2.599999905,3.400000095,5.300000191,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1623740412,15-06-2021 12:30,1623736800,15-06-2021 11:30,35,95,1,13.6,22,260,W,1005,30.2,0,0,44,75,40.7,105.3,6,3,8,14.3,23,Partly cloudy,237,3.200000048,25.39999962,2.700000048,1.5,2.799999952,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1623740412,15-06-2021 12:30,1623736800,15-06-2021 11:30,30.8,87.4,1,11,17.6,228,SW,1006,30.2,0,0,51,13,32.9,91.2,10,6,8,12.8,20.5,Partly cloudy,287.1000061,5.699999809,30,5,3.700000048,6.199999809,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1623740413,15-06-2021 12:30,1623739500,15-06-2021 12:15,35,95,1,13.6,22,260,W,1005,30.2,0,0,44,75,40.4,104.7,6,3,8,17.4,28.1,Partly cloudy,220.3000031,2.400000095,26.10000038,1.299999952,1,1.799999952,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1623740413,15-06-2021 12:30,1623739500,15-06-2021 12:15,30,86,1,5.6,9,280,W,1009,30.3,0,0,75,75,31.9,89.4,5,3,8,8.3,13.3,Mist,260.3999939,4.199999809,25,1.600000024,3.099999905,4.300000191,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1623740413,15-06-2021 12:30,1623739500,15-06-2021 12:15,30,86,1,17.4,28.1,230,SW,1008,30.2,0,0,55,50,31.9,89.3,6,3,7,20.8,33.5,Partly cloudy,270.3999939,6.800000191,16.79999924,3.900000095,2.5,3.799999952,1,1
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1623740414,15-06-2021 12:30,1623739500,15-06-2021 12:15,36,96.8,1,9.4,15.1,260,W,1003,30.1,0,0,47,50,42.7,108.8,7,4,8,21.9,35.3,Partly cloudy,243.6999969,2.900000095,35.09999847,2.099999905,2.599999905,3.799999952,1,1
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1623740414,15-06-2021 12:30,1623736800,15-06-2021 11:30,30.8,87.4,1,14.1,22.7,250,WSW,1005,30.2,0,0,47,18,32.1,89.8,10,6,8,16.1,25.9,Partly cloudy,217,2,27.5,0.899999976,1.600000024,2.5,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1623740415,15-06-2021 12:30,1623736800,15-06-2021 11:30,30.2,86.4,1,19,30.6,258,WSW,1005,30.2,0,0,48,38,31.4,88.5,10,6,8,21.7,34.9,Partly cloudy,223.6000061,2.700000048,31.5,1.799999952,2.099999905,3,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1623740415,15-06-2021 12:30,1623739500,15-06-2021 12:15,30.8,87.4,1,6.7,10.8,229,SW,1005,30.2,0,0,52,21,33,91.4,10,6,8,7.8,12.6,Partly cloudy,280.3999939,6.300000191,30,6.900000095,9,13.5,1,1
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1623826803,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,40.3,104.6,6,3,8,20.6,33.1,Partly cloudy,243.6999969,4.300000191,37.90000153,2.900000095,2.299999952,3.799999952,1,1
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1623826804,16-06-2021 12:30,1623823200,16-06-2021 11:30,35,95,1,11.9,19.1,280,W,1004,30.1,0,0,47,50,40.5,104.9,6,3,8,25.7,41.4,Partly cloudy,317.1000061,9.800000191,30.39999962,16,4.900000095,8,1,1
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1623826804,16-06-2021 12:30,1623825900,16-06-2021 12:15,30,86,1,13.6,22,210,SSW,1010,30.3,0,0,62,75,32.3,90.1,6,3,7,17.9,28.8,Patchy light rain,230.3000031,3,31.10000038,2.5,2.200000048,3.099999905,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1623826805,16-06-2021 12:30,1623823200,16-06-2021 11:30,30.6,87.1,1,10.3,16.6,249,WSW,1007,30.2,0,0,56,9,33.5,92.3,10,6,8,13.6,22,Partly cloudy,283.7000122,24,12.19999981,49.09999847,8.300000191,13.39999962,1,1
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1623826805,16-06-2021 12:30,1623823200,16-06-2021 11:30,27.5,81.5,1,11.6,18.7,249,WSW,1008,30.3,0,0,56,18,28.6,83.5,10,6,7,13.4,21.6,Partly cloudy,207,1.799999952,31.10000038,0.400000006,1,1.600000024,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1623826806,16-06-2021 12:30,1623825900,16-06-2021 12:15,28.5,83.3,1,4.9,7.9,252,WSW,1009,30.3,0,0,51,15,29.5,85.1,10,6,7,6,9.7,Partly cloudy,280.3999939,4.800000191,22.70000076,1.100000024,4.599999905,9.300000191,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1623826806,16-06-2021 12:30,1623825900,16-06-2021 12:15,29.8,85.6,1,14.3,23,250,WSW,1008,30.2,0,0,49,25,31,87.8,10,6,7,16.6,26.6,Partly cloudy,267,5.699999809,32.20000076,2.799999952,3,4.800000191,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1623826807,16-06-2021 12:30,1623825900,16-06-2021 12:15,35,95,1,11.9,19.1,280,W,1004,30.1,0,0,47,50,38.1,100.5,6,3,8,22.8,36.7,Partly cloudy,240.3000031,3,35.09999847,1.899999976,1.899999976,3.299999952,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1623826807,16-06-2021 12:30,1623825900,16-06-2021 12:15,30,86,1,6.9,11.2,280,W,1010,30.3,1.8,0.07,79,50,35.7,96.2,6,3,6,25.9,41.8,Partly cloudy,277,4.800000191,18.39999962,3.099999905,4.900000095,6.199999809,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1623826807,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,41.4,106.5,6,3,8,30,48.2,Partly cloudy,223.6000061,2.900000095,34.29999924,0.899999976,1.399999976,2.200000048,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1623826808,16-06-2021 12:30,1623825900,16-06-2021 12:15,27.5,81.5,1,20.6,33.1,256,WSW,1008,30.2,0,0,54,24,28.5,83.3,10,6,7,23.7,38.2,Partly cloudy,208.6000061,2.799999952,30.39999962,1.5,1.200000048,2,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1623826808,16-06-2021 12:30,1623825900,16-06-2021 12:15,31.4,88.5,1,13.9,22.3,264,W,1008,30.2,0,0,45,14,32.7,90.9,10,6,8,15.9,25.6,Partly cloudy,270.3999939,5.699999809,22.39999962,2.700000048,2.799999952,4.5,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1623826809,16-06-2021 12:30,1623823200,16-06-2021 11:30,31.6,88.9,1,12.1,19.4,234,SW,1007,30.2,0,0,52,24,34.5,94.1,10,6,8,14.3,23,Partly cloudy,297.1000061,10.10000038,24.29999924,11.30000019,5.099999905,8,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1623826809,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,42.8,109,6,3,7,19.9,32,Partly cloudy,293.7000122,8.300000191,27.89999962,4.099999905,4,6.5,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1623826809,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,40.7,105.2,6,3,8,21.9,35.3,Partly cloudy,227,3,38.29999924,2,1.799999952,2.900000095,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1623826810,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,42.5,108.5,6,3,8,6.9,11.2,Partly cloudy,270.3999939,5,28.60000038,1.799999952,4.5,6.599999905,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1623826810,16-06-2021 12:30,1623823200,16-06-2021 11:30,31.2,88.2,1,18.3,29.5,233,SW,1008,30.2,0,0,53,10,33.9,93,10,6,8,21.5,34.6,Partly cloudy,250.3000031,5.800000191,25,4.699999809,4.599999905,6.099999905,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1623826811,16-06-2021 12:30,1623823200,16-06-2021 11:30,28,82.4,1,6.3,10.1,236,WSW,1009,30.3,0,0,60,29,29.7,85.5,10,6,7,7.2,11.5,Partly cloudy,293.7000122,5.699999809,25.79999924,3.299999952,5,7.599999905,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1623826811,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,41.6,106.8,6,3,8,16.3,26.3,Partly cloudy,273.7000122,5.400000095,26.79999924,2.599999905,4.5,6.800000191,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1623826812,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,40.8,105.5,6,3,8,15.4,24.8,Partly cloudy,253.6999969,3.5,39.29999924,2.900000095,2.700000048,4.699999809,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1623826812,16-06-2021 12:30,1623825900,16-06-2021 12:15,32.5,90.5,1,10.7,17.3,241,WSW,1007,30.2,0,0,44,26,34.5,94.1,10,6,8,12.3,19.8,Partly cloudy,300.3999939,6.900000095,30,5.5,4.900000095,7.800000191,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1623826813,16-06-2021 12:30,1623823200,16-06-2021 11:30,36,96.8,1,11.9,19.1,280,W,1006,30.2,0,0,39,50,40.9,105.5,6,3,8,18.1,29.2,Partly cloudy,223.6000061,2.599999905,38.29999924,1.5,1.5,2.700000048,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1623826813,16-06-2021 12:30,1623823200,16-06-2021 11:30,30,86,1,6.9,11.2,280,W,1010,30.3,0,0,79,50,31.4,88.5,6,3,8,12.1,19.4,Partly cloudy,287.1000061,6.300000191,16.29999924,1.399999976,3.700000048,5.300000191,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1623826814,16-06-2021 12:30,1623825900,16-06-2021 12:15,30,86,1,13.6,22,210,SSW,1010,30.3,0,0,62,75,31.7,89.1,6,3,7,21.7,34.9,Patchy light rain,260.3999939,4.5,30.79999924,3.5,3,4.099999905,1,1
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1623826814,16-06-2021 12:30,1623823200,16-06-2021 11:30,35,95,1,11.9,19.1,280,W,1004,30.1,0,0,47,50,38.3,101,6,3,8,23.9,38.5,Partly cloudy,233.6999969,2.799999952,37.59999847,2,1.799999952,3,1,1
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1623826815,16-06-2021 12:30,1623823200,16-06-2021 11:30,30.4,86.7,1,15.9,25.6,263,W,1007,30.2,0,0,48,11,31.7,89.1,10,6,8,18.3,29.5,Partly cloudy,207,2.099999905,31.5,1,0.699999988,1.399999976,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1623826815,16-06-2021 12:30,1623825900,16-06-2021 12:15,31.2,88.2,1,22.1,35.6,255,WSW,1006,30.2,0,0,44,14,32.2,90,10,6,8,25.5,41,Partly cloudy,220.3000031,3.299999952,32.5,1.799999952,1.299999952,2.299999952,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1623826815,16-06-2021 12:30,1623823200,16-06-2021 11:30,31.7,89.1,1,7.2,11.5,253,WSW,1007,30.2,0,0,48,15,34,93.2,10,6,8,8.3,13.3,Partly cloudy,287.1000061,9,22.89999962,6.599999905,10.30000019,15.39999962,1,1
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1623913208,17-06-2021 12:30,1623909600,17-06-2021 11:30,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,37.4,99.4,5,3,8,24.6,39.6,Mist,240.3000031,3.299999952,24.70000076,2.200000048,1.899999976,3.200000048,1,1
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1623913209,17-06-2021 12:30,1623912300,17-06-2021 12:15,37,98.6,1,11.9,19.1,260,W,1004,30.1,0,0,42,50,45.3,113.5,6,3,8,26.8,43.2,Partly cloudy,327.1000061,10.19999981,25,15.5,4.599999905,7.800000191,1,1
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1623913209,17-06-2021 12:30,1623912300,17-06-2021 12:15,31,87.8,1,18.6,29.9,260,W,1010,30.3,0,0,46,50,33.1,91.5,6,3,7,16.3,26.3,Partly cloudy,250.3000031,4.300000191,18.10000038,2.599999905,2.099999905,3,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1623913210,17-06-2021 12:30,1623909600,17-06-2021 11:30,30.6,87.1,1,7.4,11.9,218,SW,1008,30.2,0,0,60,15,34.2,93.6,10,6,8,9.6,15.5,Partly cloudy,300.3999939,17.10000038,15,29.79999924,11.39999962,18.20000076,1,1
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1623913210,17-06-2021 12:30,1623909600,17-06-2021 11:30,28.6,83.5,1,15.2,24.5,258,WSW,1009,30.3,0,0,49,11,29.4,84.9,10,6,7,17.4,28.1,Partly cloudy,227,2.799999952,20,0.600000024,1.700000048,2.700000048,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1623913211,17-06-2021 12:30,1623909600,17-06-2021 11:30,29.3,84.7,1,4.9,7.9,263,W,1009,30.3,0,0,47,10,30,86,10,6,7,6,9.7,Partly cloudy,287.1000061,5.199999809,15.69999981,1,4.5,9.5,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1623913211,17-06-2021 12:30,1623909600,17-06-2021 11:30,30.3,86.5,1,11.2,18,256,WSW,1009,30.3,0,0,48,13,31.5,88.7,10,6,8,12.8,20.5,Partly cloudy,277,7.699999809,15.89999962,2.799999952,3.299999952,5.300000191,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1623913212,17-06-2021 12:30,1623909600,17-06-2021 11:30,37,98.6,1,11.9,19.1,260,W,1004,30.1,0,0,42,50,41.9,107.4,6,3,8,23.3,37.4,Partly cloudy,250.3000031,3.5,27.20000076,2.099999905,2.099999905,3.5,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1623913212,17-06-2021 12:30,1623909600,17-06-2021 11:30,28,82.4,1,11.9,19.1,300,WNW,1010,30.3,1.2,0.05,89,75,31,87.7,5,3,6,22.4,36,Mist,303.7999878,7.900000095,15.39999962,4.699999809,5.900000095,7.300000191,1,1
Karur,Tamil Nadu,India,10.95,78.08,Asia/Kolkata,1623913213,17-06-2021 12:30,1623912300,17-06-2021 12:15,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,38.8,101.8,5,3,8,27.3,43.9,Mist,237,4.099999905,21.79999924,1,1.700000048,2.700000048,1,1
Krishnagiri,Tamil Nadu,India,12.53,78.23,Asia/Kolkata,1623913213,17-06-2021 12:30,1623909600,17-06-2021 11:30,27.8,82,1,21.3,34.2,260,W,1009,30.3,0,0,52,14,28.7,83.7,10,6,7,24.4,39.2,Partly cloudy,220.3000031,3,19.89999962,1.600000024,1.600000024,2.5,1,1
Madurai,Tamil Nadu,India,9.93,78.12,Asia/Kolkata,1623913214,17-06-2021 12:30,1623912300,17-06-2021 12:15,31.3,88.3,1,13.2,21.2,261,W,1009,30.3,0,0,42,16,32.2,90,10,6,8,15.2,24.5,Partly cloudy,240.3000031,3.200000048,22.20000076,1.600000024,1.5,2.700000048,1,1
Nagapattinam,Tamil Nadu,India,10.77,79.83,Asia/Kolkata,1623913214,17-06-2021 12:30,1623909600,17-06-2021 11:30,32,89.6,1,15.4,24.8,242,WSW,1008,30.2,0,0,48,13,34.4,93.9,10,6,8,19,30.6,Partly cloudy,290.3999939,9,23.60000038,13.19999981,4.300000191,7.199999809,1,1
Namakkal,Tamil Nadu,India,11.23,78.17,Asia/Kolkata,1623913214,17-06-2021 12:30,1623909600,17-06-2021 11:30,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,40.5,104.9,5,3,7,15,24.1,Mist,303.7999878,9.199999809,14.80000019,4.300000191,4.400000095,7.099999905,1,1
Perambalur,Tamil Nadu,India,11.23,78.88,Asia/Kolkata,1623913215,17-06-2021 12:30,1623909600,17-06-2021 11:30,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,37.8,100,5,3,8,26.2,42.1,Mist,237,3.599999905,23.60000038,1.799999952,1.700000048,2.700000048,1,1
Pudukkottai,Tamil Nadu,India,10.38,78.82,Asia/Kolkata,1623913215,17-06-2021 12:30,1623909600,17-06-2021 11:30,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,39.9,103.8,5,3,8,8.3,13.3,Mist,293.7000122,5,29.29999924,1.700000048,5.5,8.199999809,1,1
Ramanathapuram,Tamil Nadu,India,9.38,78.83,Asia/Kolkata,1623913216,17-06-2021 12:30,1623909600,17-06-2021 11:30,30.9,87.6,1,16.3,26.3,237,WSW,1009,30.3,0,0,53,7,33.3,91.9,10,6,8,20.4,32.8,Partly cloudy,243.6999969,5.699999809,20.20000076,2.400000095,2.799999952,4,1,1
Salem,Tamil Nadu,India,11.65,78.17,Asia/Kolkata,1623913216,17-06-2021 12:30,1623909600,17-06-2021 11:30,29,84.2,1,6.3,10.1,235,SW,1010,30.3,0,0,57,21,30.8,87.4,10,6,7,7.2,11.5,Partly cloudy,303.7999878,7.800000191,18.39999962,3.900000095,6.099999905,9,1,1
Sivaganga,Tamil Nadu,India,9.87,78.48,Asia/Kolkata,1623913217,17-06-2021 12:30,1623909600,17-06-2021 11:30,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,39.3,102.7,5,3,8,14.5,23.4,Mist,270.3999939,4.099999905,25.39999962,2.700000048,4.5,6.599999905,1,1
Thanjavur,Tamil Nadu,India,10.8,79.15,Asia/Kolkata,1623913217,17-06-2021 12:30,1623909600,17-06-2021 11:30,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,37.1,98.7,5,3,8,24.4,39.2,Mist,263.7000122,4.400000095,22.70000076,3.700000048,2.299999952,4.099999905,1,1
Thiruvarur,Tamil Nadu,India,10.77,79.65,Asia/Kolkata,1623913218,17-06-2021 12:30,1623909600,17-06-2021 11:30,33.4,92.1,1,17.2,27.7,254,WSW,1008,30.2,0,0,37,12,34.3,93.7,10,6,8,19.7,31.7,Partly cloudy,280.3999939,5.800000191,25,5.5,3.200000048,5.5,1,1
Tiruchirappalli,Tamil Nadu,India,10.81,78.69,Asia/Kolkata,1623913218,17-06-2021 12:30,1623912300,17-06-2021 12:15,35,95,1,17.4,28.1,260,W,1007,30.2,0,0,39,75,37.2,98.9,5,3,8,26.4,42.5,Mist,233.6999969,2.900000095,25.39999962,1.899999976,1.399999976,2.599999905,1,1
Tirunelveli,Tamil Nadu,India,8.73,77.7,Asia/Kolkata,1623913219,17-06-2021 12:30,1623909600,17-06-2021 11:30,28,82.4,1,11.9,19.1,300,WNW,1010,30.3,0,0,89,75,28.7,83.7,5,3,8,11,17.6,Mist,280.3999939,6.099999905,15.69999981,1.299999952,2.400000095,4,1,1
Tirupur,Tamil Nadu,India,11.1,77.35,Asia/Kolkata,1623913219,17-06-2021 12:30,1623909600,17-06-2021 11:30,31,87.8,1,18.6,29.9,260,W,1010,30.3,0,0,46,50,32.7,90.8,6,3,7,19,30.6,Partly cloudy,280.3999939,6.900000095,15.19999981,3.700000048,3.099999905,4.5,1,1
Tiruvallur,Tamil Nadu,India,13.15,79.92,Asia/Kolkata,1623913219,17-06-2021 12:30,1623909600,17-06-2021 11:30,37,98.6,1,11.9,19.1,260,W,1004,30.1,0,0,42,50,42,107.7,6,3,8,23.9,38.5,Partly cloudy,243.6999969,3.400000095,29,2,2,3.200000048,1,1
Tiruvannamalai,Tamil Nadu,India,12.22,79.07,Asia/Kolkata,1623913220,17-06-2021 12:30,1623909600,17-06-2021 11:30,32.1,89.8,1,19.5,31.3,265,W,1008,30.2,0,0,40,9,32.8,91,10,6,8,22.4,36,Partly cloudy,230.3000031,2.5,22.5,1.100000024,2.200000048,3.299999952,1,1
Vellore,Tamil Nadu,India,12.93,79.13,Asia/Kolkata,1623913220,17-06-2021 12:30,1623912300,17-06-2021 12:15,31.3,88.3,1,21,33.8,263,W,1008,30.2,0,0,43,9,32.4,90.3,10,6,8,24.2,38.9,Partly cloudy,230.3000031,3.299999952,23.29999924,2,1.600000024,2.700000048,1,1
Villupuram,Tamil Nadu,India,11.93,79.48,Asia/Kolkata,1623913221,17-06-2021 12:30,1623909600,17-06-2021 11:30,32.3,90.1,1,6,9.7,242,WSW,1008,30.2,0,0,47,18,34.7,94.5,10,6,8,7.2,11.5,Partly cloudy,313.7999878,9.5,25.39999962,7.800000191,15.39999962,21.39999962,1,2
Ariyalur,Tamil Nadu,India,11.13,79.08,Asia/Kolkata,1623999604,18-06-2021 12:30,1623996000,18-06-2021 11:30,36,96.8,1,11.9,19.1,270,W,1008,30.2,0,0,39,25,40.3,104.5,5,3,8,21.3,34.2,Mist,247,3.400000095,27.5,2.200000048,2.5,4,1,1
Chennai,Tamil Nadu,India,13.08,80.28,Asia/Kolkata,1623999605,18-06-2021 12:30,1623996000,18-06-2021 11:30,35,95,1,13.6,22,260,W,1006,30.2,0,0,44,75,40.8,105.5,7,4,8,23.9,38.5,Partly cloudy,310.3999939,7.400000095,37.90000153,10.10000038,4.400000095,7.5,1,1
Coimbatore,Tamil Nadu,India,10.99,76.96,Asia/Kolkata,1623999605,18-06-2021 12:30,1623998700,18-06-2021 12:15,31,87.8,1,17.4,28.1,200,SSW,1011,30.3,0,0,52,50,34.5,94.1,6,3,7,17.7,28.4,Partly cloudy,247,3.099999905,30.39999962,2.799999952,2.5,4.099999905,1,1
Cuddalore,Tamil Nadu,India,11.75,79.75,Asia/Kolkata,1623999606,18-06-2021 12:30,1623996000,18-06-2021 11:30,30.8,87.4,1,7.8,12.6,205,SSW,1008,30.2,0,0,57,9,34,93.2,10,6,8,10.3,16.6,Partly cloudy,350.5,13.5,25,24.60000038,15.89999962,24.20000076,2,2
Dharmapuri,Tamil Nadu,India,12.13,78.17,Asia/Kolkata,1623999606,18-06-2021 12:30,1623998700,18-06-2021 12:15,28.1,82.6,1,9.6,15.5,243,WSW,1010,30.3,0,0,54,9,29.1,84.4,10,6,7,11,17.6,Partly cloudy,201.8999939,0.899999976,30.79999924,0.200000003,0.899999976,1.5,1,1
Dindigul,Tamil Nadu,India,10.35,77.95,Asia/Kolkata,1623999607,18-06-2021 12:30,1623998700,18-06-2021 12:15,29.2,84.6,1,5.1,8.3,246,WSW,1010,30.3,0,0,48,8,30,86,10,6,7,5.8,9.4,Partly cloudy,277,5.099999905,15.19999981,1,3.599999905,8.600000381,1,1
Erode,Tamil Nadu,India,11.35,77.73,Asia/Kolkata,1623999607,18-06-2021 12:30,1623996000,18-06-2021 11:30,29.8,85.6,1,13,20.9,254,WSW,1010,30.3,0,0,52,9,31.3,88.3,10,6,7,14.8,23.8,Partly cloudy,283.7000122,6.599999905,21.10000038,2.700000048,4.199999809,6.300000191,1,1
Kancheepuram,Tamil Nadu,India,12.83,79.72,Asia/Kolkata,1623999608,18-06-2021 12:30,1623998700,18-06-2021 12:15,35,95,1,13.6,22,260,W,1006,30.2,0,0,44,75,38.1,100.5,7,4,8,18.8,30.2,Partly cloudy,250.3000031,3,41.5,2.200000048,2.799999952,4.400000095,1,1
Kanyakumari,Tamil Nadu,India,8.08,77.55,Asia/Kolkata,1623999608,18-06-2021 12:30,1623996000,18-06-2021 11:30,31,87.8,1,10.5,16.9,310,NW,1011,30.3,0.1,0,79,50,37.3,99.1,6,3,6,17.2,27.7,Partly cloudy,333.7999878,8.300000191,19,5.400000095,7.5,9.199999809,1,1
